card_1,card_2,card_1_W,card_1_L,Games Played,card_1_overall_rating,card_1_matchup_rating
Mother Witch,Ice Spirit,0,2,2,0.3852,0.3958
Mother Witch,Ice Wizard,0,0,0,0.3852,0.5625
Mother Witch,Inferno Tower,0,0,0,0.3852,0.5625
Mother Witch,Knight,1,2,3,0.3852,0.3898
Mother Witch,Lava Hound,0,0,0,0.3852,0.5625
Mother Witch,Mega Knight,0,0,0,0.3852,0.5625
Mother Witch,Mortar,0,0,0,0.3852,0.5625
Mother Witch,Musketeer,0,1,1,0.3852,0.404
Mother Witch,Night Witch,0,0,0,0.3852,0.5625
Mother Witch,P.E.K.K.A,0,0,0,0.3852,0.5625
Mother Witch,Poison,0,1,1,0.3852,0.404
Mother Witch,Princess,0,0,0,0.3852,0.5625
Mother Witch,Rage,0,0,0,0.3852,0.5625
Mother Witch,Ram Rider,0,0,0,0.3852,0.5625
Mother Witch,Rascals,1,2,3,0.3852,0.3898
Mother Witch,Rocket,0,0,0,0.3852,0.5625
Mother Witch,Royal Delivery,1,0,1,0.3852,0.82
Mother Witch,Royal Giant,0,0,0,0.3852,0.5625
Mother Witch,Rune Giant,0,0,0,0.3852,0.5625
Mother Witch,Suspicious Bush,0,0,0,0.3852,0.5625
Mother Witch,The Log,0,1,1,0.3852,0.404
Mother Witch,Tombstone,0,2,2,0.3852,0.3958
Mother Witch,Vines,1,1,2,0.3852,0.5
Mother Witch,Witch,0,0,0,0.3852,0.5625
Mother Witch,Wizard,0,0,0,0.3852,0.5625
Mother Witch,X-Bow,1,0,1,0.3852,0.82
Mother Witch,Zappies,0,0,0,0.3852,0.5625
Musketeer,Baby Dragon,5,3,8,0.6257,0.605
Musketeer,Barbarian Hut,1,0,1,0.6257,0.82
Musketeer,Berserker,4,0,4,0.6257,0.8828
Musketeer,Dart Goblin,5,2,7,0.6257,0.6771
Musketeer,Electro Spirit,9,6,15,0.6257,0.5898
Musketeer,Electro Wizard,2,2,4,0.6257,0.5
Musketeer,Elixir Golem,0,0,0,0.6257,0.5625
Musketeer,Executioner,0,2,2,0.6257,0.3958
Musketeer,Fireball,8,2,10,0.6257,0.7587
Musketeer,Fisherman,0,0,0,0.6257,0.5625
Musketeer,Flying Machine,7,4,11,0.6257,0.6188
Musketeer,Furnace,2,0,2,0.6257,0.8472
Musketeer,Giant,2,0,2,0.6257,0.8472
Musketeer,Giant Snowball,0,0,0,0.6257,0.5625
Musketeer,Goblin Barrel,9,1,10,0.6257,0.8449
Musketeer,Goblin Demolisher,2,2,4,0.6257,0.5
Musketeer,Goblin Drill,0,0,0,0.6257,0.5625
Musketeer,Goblin Giant,1,0,1,0.6257,0.82
Musketeer,Goblin Hut,5,5,10,0.6257,0.5
Musketeer,Golem,2,0,2,0.6257,0.8472
Musketeer,Graveyard,1,5,6,0.6257,0.3785
Musketeer,Hunter,1,0,1,0.6257,0.82
Musketeer,Ice Spirit,4,3,7,0.6257,0.559
Musketeer,Ice Wizard,0,0,0,0.6257,0.5625
Musketeer,Inferno Tower,0,0,0,0.6257,0.5625
Musketeer,Knight,7,6,13,0.6257,0.5341
Musketeer,Lava Hound,0,0,0,0.6257,0.5625
Musketeer,Mega Knight,0,0,0,0.6257,0.5625
Musketeer,Mortar,1,0,1,0.6257,0.82
Musketeer,Mother Witch,1,0,1,0.6257,0.82
Musketeer,Night Witch,0,0,0,0.6257,0.5625
Musketeer,P.E.K.K.A,0,0,0,0.6257,0.5625
Musketeer,Poison,1,3,4,0.6257,0.3852
Musketeer,Princess,1,0,1,0.6257,0.82
Musketeer,Rage,0,0,0,0.6257,0.5625
Musketeer,Ram Rider,0,0,0,0.6257,0.5625
Musketeer,Rascals,5,4,9,0.6257,0.5473
Musketeer,Rocket,1,0,1,0.6257,0.82
Musketeer,Royal Delivery,1,0,1,0.6257,0.82
Musketeer,Royal Giant,0,0,0,0.6257,0.5625
Musketeer,Rune Giant,0,0,0,0.6257,0.5625
Musketeer,Suspicious Bush,2,0,2,0.6257,0.8472
Musketeer,The Log,4,4,8,0.6257,0.5
Musketeer,Tombstone,4,5,9,0.6257,0.4527
Musketeer,Vines,6,1,7,0.6257,0.7952
Musketeer,Witch,4,3,7,0.6257,0.559
Musketeer,Wizard,1,0,1,0.6257,0.82
Musketeer,X-Bow,3,1,4,0.6257,0.6914
Musketeer,Zappies,0,0,0,0.6257,0.5625
Night Witch,Baby Dragon,0,0,0,0.5625,0.5625
Night Witch,Barbarian Hut,0,0,0,0.5625,0.5625
Night Witch,Berserker,0,0,0,0.5625,0.5625
Night Witch,Dart Goblin,0,0,0,0.5625,0.5625
Night Witch,Electro Spirit,0,0,0,0.5625,0.5625
Night Witch,Electro Wizard,0,0,0,0.5625,0.5625
Night Witch,Elixir Golem,0,0,0,0.5625,0.5625
Night Witch,Executioner,0,0,0,0.5625,0.5625
Night Witch,Fireball,0,0,0,0.5625,0.5625
Night Witch,Fisherman,0,0,0,0.5625,0.5625
Night Witch,Flying Machine,0,0,0,0.5625,0.5625
Night Witch,Furnace,0,0,0,0.5625,0.5625
Night Witch,Giant,0,0,0,0.5625,0.5625
Night Witch,Giant Snowball,0,0,0,0.5625,0.5625
Night Witch,Goblin Barrel,0,0,0,0.5625,0.5625
Night Witch,Goblin Demolisher,0,0,0,0.5625,0.5625
Night Witch,Goblin Drill,0,0,0,0.5625,0.5625
Night Witch,Goblin Giant,0,0,0,0.5625,0.5625
Night Witch,Goblin Hut,0,0,0,0.5625,0.5625
Night Witch,Golem,0,0,0,0.5625,0.5625
Night Witch,Graveyard,0,0,0,0.5625,0.5625
Night Witch,Hunter,0,0,0,0.5625,0.5625
Night Witch,Ice Spirit,0,0,0,0.5625,0.5625
Night Witch,Ice Wizard,0,0,0,0.5625,0.5625
Night Witch,Inferno Tower,0,0,0,0.5625,0.5625
Night Witch,Knight,0,0,0,0.5625,0.5625
Night Witch,Lava Hound,0,0,0,0.5625,0.5625
Night Witch,Mega Knight,0,0,0,0.5625,0.5625
Night Witch,Mortar,0,0,0,0.5625,0.5625
Night Witch,Mother Witch,0,0,0,0.5625,0.5625
Night Witch,Musketeer,0,0,0,0.5625,0.5625
Night Witch,P.E.K.K.A,0,0,0,0.5625,0.5625
Night Witch,Poison,0,0,0,0.5625,0.5625
Night Witch,Princess,0,0,0,0.5625,0.5625
Night Witch,Rage,0,0,0,0.5625,0.5625
Night Witch,Ram Rider,0,0,0,0.5625,0.5625
Night Witch,Rascals,0,0,0,0.5625,0.5625
Night Witch,Rocket,0,0,0,0.5625,0.5625
Night Witch,Royal Delivery,0,0,0,0.5625,0.5625
Night Witch,Royal Giant,0,0,0,0.5625,0.5625
Night Witch,Rune Giant,0,0,0,0.5625,0.5625
Night Witch,Suspicious Bush,0,0,0,0.5625,0.5625
Night Witch,The Log,0,0,0,0.5625,0.5625
Night Witch,Tombstone,0,0,0,0.5625,0.5625
Night Witch,Vines,0,0,0,0.5625,0.5625
Night Witch,Witch,0,0,0,0.5625,0.5625
Night Witch,Wizard,0,0,0,0.5625,0.5625
Night Witch,X-Bow,0,0,0,0.5625,0.5625
Night Witch,Zappies,0,0,0,0.5625,0.5625
P.E.K.K.A,Baby Dragon,0,0,0,0.3898,0.5625
P.E.K.K.A,Barbarian Hut,0,0,0,0.3898,0.5625
P.E.K.K.A,Berserker,0,0,0,0.3898,0.5625
P.E.K.K.A,Dart Goblin,0,1,1,0.3898,0.404
P.E.K.K.A,Electro Spirit,1,2,3,0.3898,0.3898
P.E.K.K.A,Electro Wizard,1,1,2,0.3898,0.5
P.E.K.K.A,Elixir Golem,0,0,0,0.3898,0.5625
P.E.K.K.A,Executioner,0,1,1,0.3898,0.404
P.E.K.K.A,Fireball,1,1,2,0.3898,0.5
P.E.K.K.A,Fisherman,0,0,0,0.3898,0.5625
P.E.K.K.A,Flying Machine,0,0,0,0.3898,0.5625
P.E.K.K.A,Furnace,0,0,0,0.3898,0.5625
P.E.K.K.A,Giant,0,0,0,0.3898,0.5625
P.E.K.K.A,Giant Snowball,0,0,0,0.3898,0.5625
P.E.K.K.A,Goblin Barrel,1,0,1,0.3898,0.82
P.E.K.K.A,Goblin Demolisher,0,0,0,0.3898,0.5625
P.E.K.K.A,Goblin Drill,0,0,0,0.3898,0.5625
P.E.K.K.A,Goblin Giant,0,0,0,0.3898,0.5625
P.E.K.K.A,Goblin Hut,0,2,2,0.3898,0.3958
P.E.K.K.A,Golem,1,0,1,0.3898,0.82
P.E.K.K.A,Graveyard,0,2,2,0.3898,0.3958
P.E.K.K.A,Hunter,0,0,0,0.3898,0.5625
P.E.K.K.A,Ice Spirit,0,0,0,0.3898,0.5625
P.E.K.K.A,Ice Wizard,0,0,0,0.3898,0.5625
P.E.K.K.A,Inferno Tower,0,0,0,0.3898,0.5625
P.E.K.K.A,Knight,0,1,1,0.3898,0.404
P.E.K.K.A,Lava Hound,0,0,0,0.3898,0.5625
P.E.K.K.A,Mega Knight,0,0,0,0.3898,0.5625
P.E.K.K.A,Mortar,0,0,0,0.3898,0.5625
P.E.K.K.A,Mother Witch,0,0,0,0.3898,0.5625
P.E.K.K.A,Musketeer,0,0,0,0.3898,0.5625
P.E.K.K.A,Night Witch,0,0,0,0.3898,0.5625
P.E.K.K.A,Poison,0,1,1,0.3898,0.404
P.E.K.K.A,Princess,1,0,1,0.3898,0.82
P.E.K.K.A,Rage,0,0,0,0.3898,0.5625
P.E.K.K.A,Ram Rider,0,0,0,0.3898,0.5625
P.E.K.K.A,Rascals,0,2,2,0.3898,0.3958
P.E.K.K.A,Rocket,0,0,0,0.3898,0.5625
P.E.K.K.A,Royal Delivery,0,0,0,0.3898,0.5625
P.E.K.K.A,Royal Giant,0,0,0,0.3898,0.5625
P.E.K.K.A,Rune Giant,0,0,0,0.3898,0.5625
P.E.K.K.A,Suspicious Bush,0,0,0,0.3898,0.5625
P.E.K.K.A,The Log,0,0,0,0.3898,0.5625
P.E.K.K.A,Tombstone,1,1,2,0.3898,0.5
P.E.K.K.A,Vines,0,0,0,0.3898,0.5625
P.E.K.K.A,Witch,0,1,1,0.3898,0.404
P.E.K.K.A,Wizard,1,0,1,0.3898,0.82
P.E.K.K.A,X-Bow,0,0,0,0.3898,0.5625
P.E.K.K.A,Zappies,0,0,0,0.3898,0.5625
Poison,Baby Dragon,3,1,4,0.6683,0.6914
Poison,Barbarian Hut,1,0,1,0.6683,0.82
Poison,Berserker,3,0,3,0.6683,0.8673
Poison,Dart Goblin,4,1,5,0.6683,0.737
Poison,Electro Spirit,7,5,12,0.6683,0.5732
Poison,Electro Wizard,2,2,4,0.6683,0.5
Poison,Elixir Golem,0,0,0,0.6683,0.5625
Poison,Executioner,0,2,2,0.6683,0.3958
Poison,Fireball,10,1,11,0.6683,0.8564
Poison,Fisherman,0,0,0,0.6683,0.5625
Poison,Flying Machine,5,2,7,0.6683,0.6771
Poison,Furnace,1,0,1,0.6683,0.82
Poison,Giant,2,0,2,0.6683,0.8472
Poison,Giant Snowball,0,0,0,0.6683,0.5625
Poison,Goblin Barrel,5,0,5,0.6683,0.8951
Poison,Goblin Demolisher,2,2,4,0.6683,0.5
Poison,Goblin Drill,0,0,0,0.6683,0.5625
Poison,Goblin Giant,0,0,0,0.6683,0.5625
Poison,Goblin Hut,6,4,10,0.6683,0.5862
Poison,Golem,4,1,5,0.6683,0.737
Poison,Graveyard,0,3,3,0.6683,0.3898
Poison,Hunter,1,0,1,0.6683,0.82
Poison,Ice Spirit,3,2,5,0.6683,0.579
Poison,Ice Wizard,0,0,0,0.6683,0.5625
Poison,Inferno Tower,0,0,0,0.6683,0.5625
Poison,Knight,8,6,14,0.6683,0.5637
Poison,Lava Hound,0,0,0,0.6683,0.5625
Poison,Mega Knight,0,0,0,0.6683,0.5625
Poison,Mortar,1,0,1,0.6683,0.82
Poison,Mother Witch,1,0,1,0.6683,0.82
Poison,Musketeer,3,1,4,0.6683,0.6914
Poison,Night Witch,0,0,0,0.6683,0.5625
Poison,P.E.K.K.A,1,0,1,0.6683,0.82
Poison,Princess,1,0,1,0.6683,0.82
Poison,Rage,0,0,0,0.6683,0.5625
Poison,Ram Rider,0,0,0,0.6683,0.5625
Poison,Rascals,4,3,7,0.6683,0.559
Poison,Rocket,0,0,0,0.6683,0.5625
Poison,Royal Delivery,1,0,1,0.6683,0.82
Poison,Royal Giant,1,0,1,0.6683,0.82
Poison,Rune Giant,0,0,0,0.6683,0.5625
Poison,Suspicious Bush,4,1,5,0.6683,0.737
Poison,The Log,5,4,9,0.6683,0.5473
Poison,Tombstone,3,4,7,0.6683,0.441
Poison,Vines,5,1,6,0.6683,0.77
Poison,Witch,4,1,5,0.6683,0.737
Poison,Wizard,2,0,2,0.6683,0.8472
Poison,X-Bow,1,1,2,0.6683,0.5
Poison,Zappies,0,0,0,0.6683,0.5625
Princess,Baby Dragon,0,0,0,0.404,0.5625
Princess,Barbarian Hut,0,1,1,0.404,0.404
Princess,Berserker,0,0,0,0.404,0.5625
Princess,Dart Goblin,0,0,0,0.404,0.5625
Princess,Electro Spirit,0,0,0,0.404,0.5625
Princess,Electro Wizard,0,0,0,0.404,0.5625
Princess,Elixir Golem,0,0,0,0.404,0.5625
Princess,Executioner,0,0,0,0.404,0.5625
Princess,Fireball,0,0,0,0.404,0.5625
Princess,Fisherman,0,0,0,0.404,0.5625
Princess,Flying Machine,0,1,1,0.404,0.404
Princess,Furnace,0,0,0,0.404,0.5625
Princess,Giant,0,0,0,0.404,0.5625
Princess,Giant Snowball,0,0,0,0.404,0.5625
Princess,Goblin Barrel,0,0,0,0.404,0.5625
Princess,Goblin Demolisher,0,0,0,0.404,0.5625
Princess,Goblin Drill,0,0,0,0.404,0.5625
Princess,Goblin Giant,0,0,0,0.404,0.5625
Princess,Goblin Hut,0,0,0,0.404,0.5625
Princess,Golem,0,0,0,0.404,0.5625
Princess,Graveyard,0,0,0,0.404,0.5625
Princess,Hunter,0,0,0,0.404,0.5625
Princess,Ice Spirit,0,0,0,0.404,0.5625
Princess,Ice Wizard,0,0,0,0.404,0.5625
Princess,Inferno Tower,0,0,0,0.404,0.5625
Princess,Knight,0,1,1,0.404,0.404
Princess,Lava Hound,0,0,0,0.404,0.5625
Princess,Mega Knight,0,0,0,0.404,0.5625
Princess,Mortar,0,0,0,0.404,0.5625
Princess,Mother Witch,0,0,0,0.404,0.5625
Princess,Musketeer,0,1,1,0.404,0.404
Princess,Night Witch,0,0,0,0.404,0.5625
Princess,P.E.K.K.A,0,1,1,0.404,0.404
Princess,Poison,0,1,1,0.404,0.404
Princess,Rage,0,0,0,0.404,0.5625
Princess,Ram Rider,0,0,0,0.404,0.5625
Princess,Rascals,0,0,0,0.404,0.5625
Princess,Rocket,0,0,0,0.404,0.5625
Princess,Royal Delivery,0,0,0,0.404,0.5625
Princess,Royal Giant,0,0,0,0.404,0.5625
Princess,Rune Giant,0,0,0,0.404,0.5625
Princess,Suspicious Bush,0,0,0,0.404,0.5625
Princess,The Log,0,1,1,0.404,0.404
Princess,Tombstone,0,0,0,0.404,0.5625
Princess,Vines,0,1,1,0.404,0.404
Princess,Witch,0,0,0,0.404,0.5625
Princess,Wizard,0,0,0,0.404,0.5625
Princess,X-Bow,0,0,0,0.404,0.5625
Princess,Zappies,0,0,0,0.404,0.5625
Rage,Baby Dragon,0,0,0,0.5625,0.5625
Rage,Barbarian Hut,0,0,0,0.5625,0.5625
Rage,Berserker,0,0,0,0.5625,0.5625
Rage,Dart Goblin,0,0,0,0.5625,0.5625
Rage,Electro Spirit,0,0,0,0.5625,0.5625
Rage,Electro Wizard,0,0,0,0.5625,0.5625
Rage,Elixir Golem,0,0,0,0.5625,0.5625
Rage,Executioner,0,0,0,0.5625,0.5625
Rage,Fireball,0,0,0,0.5625,0.5625
Rage,Fisherman,0,0,0,0.5625,0.5625
Rage,Flying Machine,0,0,0,0.5625,0.5625
Rage,Furnace,0,0,0,0.5625,0.5625
Rage,Giant,0,0,0,0.5625,0.5625
Rage,Giant Snowball,0,0,0,0.5625,0.5625
Rage,Goblin Barrel,0,0,0,0.5625,0.5625
Rage,Goblin Demolisher,0,0,0,0.5625,0.5625
Rage,Goblin Drill,0,0,0,0.5625,0.5625
Rage,Goblin Giant,0,0,0,0.5625,0.5625
Rage,Goblin Hut,0,0,0,0.5625,0.5625
Rage,Golem,0,0,0,0.5625,0.5625
Rage,Graveyard,0,0,0,0.5625,0.5625
Rage,Hunter,0,0,0,0.5625,0.5625
Rage,Ice Spirit,0,0,0,0.5625,0.5625
Rage,Ice Wizard,0,0,0,0.5625,0.5625
Rage,Inferno Tower,0,0,0,0.5625,0.5625
Rage,Knight,0,0,0,0.5625,0.5625
Rage,Lava Hound,0,0,0,0.5625,0.5625
Rage,Mega Knight,0,0,0,0.5625,0.5625
Rage,Mortar,0,0,0,0.5625,0.5625
Rage,Mother Witch,0,0,0,0.5625,0.5625
Rage,Musketeer,0,0,0,0.5625,0.5625
Rage,Night Witch,0,0,0,0.5625,0.5625
Rage,P.E.K.K.A,0,0,0,0.5625,0.5625
Rage,Poison,0,0,0,0.5625,0.5625
Rage,Princess,0,0,0,0.5625,0.5625
Rage,Ram Rider,0,0,0,0.5625,0.5625
Rage,Rascals,0,0,0,0.5625,0.5625
Rage,Rocket,0,0,0,0.5625,0.5625
Rage,Royal Delivery,0,0,0,0.5625,0.5625
Rage,Royal Giant,0,0,0,0.5625,0.5625
Rage,Rune Giant,0,0,0,0.5625,0.5625
Rage,Suspicious Bush,0,0,0,0.5625,0.5625
Rage,The Log,0,0,0,0.5625,0.5625
Rage,Tombstone,0,0,0,0.5625,0.5625
Rage,Vines,0,0,0,0.5625,0.5625
Rage,Witch,0,0,0,0.5625,0.5625
Rage,Wizard,0,0,0,0.5625,0.5625
Rage,X-Bow,0,0,0,0.5625,0.5625
Rage,Zappies,0,0,0,0.5625,0.5625
Ram Rider,Baby Dragon,0,0,0,0.5625,0.5625
Ram Rider,Barbarian Hut,0,0,0,0.5625,0.5625
Ram Rider,Berserker,0,0,0,0.5625,0.5625
Ram Rider,Dart Goblin,0,0,0,0.5625,0.5625
Ram Rider,Electro Spirit,0,0,0,0.5625,0.5625
Ram Rider,Electro Wizard,0,0,0,0.5625,0.5625
Ram Rider,Elixir Golem,0,0,0,0.5625,0.5625
Ram Rider,Executioner,0,0,0,0.5625,0.5625
Ram Rider,Fireball,0,0,0,0.5625,0.5625
Ram Rider,Fisherman,0,0,0,0.5625,0.5625
Ram Rider,Flying Machine,0,0,0,0.5625,0.5625
Ram Rider,Furnace,0,0,0,0.5625,0.5625
Ram Rider,Giant,0,0,0,0.5625,0.5625
Ram Rider,Giant Snowball,0,0,0,0.5625,0.5625
Ram Rider,Goblin Barrel,0,0,0,0.5625,0.5625
Ram Rider,Goblin Demolisher,0,0,0,0.5625,0.5625
Ram Rider,Goblin Drill,0,0,0,0.5625,0.5625
Ram Rider,Goblin Giant,0,0,0,0.5625,0.5625
Ram Rider,Goblin Hut,0,0,0,0.5625,0.5625
Ram Rider,Golem,0,0,0,0.5625,0.5625
Ram Rider,Graveyard,0,0,0,0.5625,0.5625
Ram Rider,Hunter,0,0,0,0.5625,0.5625
Ram Rider,Ice Spirit,0,0,0,0.5625,0.5625
Ram Rider,Ice Wizard,0,0,0,0.5625,0.5625
Ram Rider,Inferno Tower,0,0,0,0.5625,0.5625
Ram Rider,Knight,0,0,0,0.5625,0.5625
Ram Rider,Lava Hound,0,0,0,0.5625,0.5625
Ram Rider,Mega Knight,0,0,0,0.5625,0.5625
Ram Rider,Mortar,0,0,0,0.5625,0.5625
Ram Rider,Mother Witch,0,0,0,0.5625,0.5625
Ram Rider,Musketeer,0,0,0,0.5625,0.5625
Ram Rider,Night Witch,0,0,0,0.5625,0.5625
Ram Rider,P.E.K.K.A,0,0,0,0.5625,0.5625
Ram Rider,Poison,0,0,0,0.5625,0.5625
Ram Rider,Princess,0,0,0,0.5625,0.5625
Ram Rider,Rage,0,0,0,0.5625,0.5625
Ram Rider,Rascals,0,0,0,0.5625,0.5625
Ram Rider,Rocket,0,0,0,0.5625,0.5625
Ram Rider,Royal Delivery,0,0,0,0.5625,0.5625
Ram Rider,Royal Giant,0,0,0,0.5625,0.5625
Ram Rider,Rune Giant,0,0,0,0.5625,0.5625
Ram Rider,Suspicious Bush,0,0,0,0.5625,0.5625
Ram Rider,The Log,0,0,0,0.5625,0.5625
Ram Rider,Tombstone,0,0,0,0.5625,0.5625
Ram Rider,Vines,0,0,0,0.5625,0.5625
Ram Rider,Witch,0,0,0,0.5625,0.5625
Ram Rider,Wizard,0,0,0,0.5625,0.5625
Ram Rider,X-Bow,0,0,0,0.5625,0.5625
Ram Rider,Zappies,0,0,0,0.5625,0.5625
Rascals,Baby Dragon,3,5,8,0.5238,0.395
Rascals,Barbarian Hut,1,2,3,0.5238,0.3898
Rascals,Berserker,1,0,1,0.5238,0.82
Rascals,Dart Goblin,3,2,5,0.5238,0.579
Rascals,Electro Spirit,6,3,9,0.5238,0.642
Rascals,Electro Wizard,0,1,1,0.5238,0.404
Rascals,Elixir Golem,0,0,0,0.5238,0.5625
Rascals,Executioner,0,1,1,0.5238,0.404
Rascals,Fireball,3,2,5,0.5238,0.579
Rascals,Fisherman,0,0,0,0.5238,0.5625
Rascals,Flying Machine,6,5,11,0.5238,0.5396
Rascals,Furnace,1,0,1,0.5238,0.82
Rascals,Giant,2,1,3,0.5238,0.6224
Rascals,Giant Snowball,0,0,0,0.5238,0.5625
Rascals,Goblin Barrel,3,2,5,0.5238,0.579
Rascals,Goblin Demolisher,0,0,0,0.5238,0.5625
Rascals,Goblin Drill,0,0,0,0.5238,0.5625
Rascals,Goblin Giant,1,0,1,0.5238,0.82
Rascals,Goblin Hut,4,3,7,0.5238,0.559
Rascals,Golem,1,0,1,0.5238,0.82
Rascals,Graveyard,1,4,5,0.5238,0.3815
Rascals,Hunter,0,0,0,0.5238,0.5625
Rascals,Ice Spirit,1,4,5,0.5238,0.3815
Rascals,Ice Wizard,1,0,1,0.5238,0.82
Rascals,Inferno Tower,0,0,0,0.5238,0.5625
Rascals,Knight,5,7,12,0.5238,0.4268
Rascals,Lava Hound,0,0,0,0.5238,0.5625
Rascals,Mega Knight,0,0,0,0.5238,0.5625
Rascals,Mortar,0,0,0,0.5238,0.5625
Rascals,Mother Witch,2,1,3,0.5238,0.6224
Rascals,Musketeer,4,5,9,0.5238,0.4527
Rascals,Night Witch,0,0,0,0.5238,0.5625
Rascals,P.E.K.K.A,2,0,2,0.5238,0.8472
Rascals,Poison,3,4,7,0.5238,0.441
Rascals,Princess,0,0,0,0.5238,0.5625
Rascals,Rage,0,0,0,0.5238,0.5625
Rascals,Ram Rider,0,0,0,0.5238,0.5625
Rascals,Rocket,1,0,1,0.5238,0.82
Rascals,Royal Delivery,2,0,2,0.5238,0.8472
Rascals,Royal Giant,0,1,1,0.5238,0.404
Rascals,Rune Giant,0,0,0,0.5238,0.5625
Rascals,Suspicious Bush,4,1,5,0.5238,0.737
Rascals,The Log,6,8,14,0.5238,0.4363
Rascals,Tombstone,3,4,7,0.5238,0.441
Rascals,Vines,4,1,5,0.5238,0.737
Rascals,Witch,4,3,7,0.5238,0.559
Rascals,Wizard,1,0,1,0.5238,0.82
Rascals,X-Bow,1,2,3,0.5238,0.3898
Rascals,Zappies,0,0,0,0.5238,0.5625
Rocket,Baby Dragon,0,0,0,0.404,0.5625
Rocket,Barbarian Hut,0,0,0,0.404,0.5625
Rocket,Berserker,0,0,0,0.404,0.5625
Rocket,Dart Goblin,0,0,0,0.404,0.5625
Rocket,Electro Spirit,0,0,0,0.404,0.5625
Rocket,Electro Wizard,0,0,0,0.404,0.5625
Rocket,Elixir Golem,0,0,0,0.404,0.5625
Rocket,Executioner,0,0,0,0.404,0.5625
Rocket,Fireball,0,1,1,0.404,0.404
Rocket,Fisherman,0,0,0,0.404,0.5625
Rocket,Flying Machine,0,0,0,0.404,0.5625
Rocket,Furnace,0,0,0,0.404,0.5625
Rocket,Giant,0,0,0,0.404,0.5625
Rocket,Giant Snowball,0,0,0,0.404,0.5625
Rocket,Goblin Barrel,0,0,0,0.404,0.5625
Rocket,Goblin Demolisher,0,1,1,0.404,0.404
Rocket,Goblin Drill,0,0,0,0.404,0.5625
Rocket,Goblin Giant,0,0,0,0.404,0.5625
Rocket,Goblin Hut,0,0,0,0.404,0.5625
Rocket,Golem,0,0,0,0.404,0.5625
Rocket,Graveyard,0,1,1,0.404,0.404
Rocket,Hunter,0,0,0,0.404,0.5625
Rocket,Ice Spirit,0,0,0,0.404,0.5625
Rocket,Ice Wizard,0,0,0,0.404,0.5625
Rocket,Inferno Tower,0,0,0,0.404,0.5625
Rocket,Knight,0,1,1,0.404,0.404
Rocket,Lava Hound,0,0,0,0.404,0.5625
Rocket,Mega Knight,0,0,0,0.404,0.5625
Rocket,Mortar,0,0,0,0.404,0.5625
Rocket,Mother Witch,0,0,0,0.404,0.5625
Rocket,Musketeer,0,1,1,0.404,0.404
Rocket,Night Witch,0,0,0,0.404,0.5625
Rocket,P.E.K.K.A,0,0,0,0.404,0.5625
Rocket,Poison,0,0,0,0.404,0.5625
Rocket,Princess,0,0,0,0.404,0.5625
Rocket,Rage,0,0,0,0.404,0.5625
Rocket,Ram Rider,0,0,0,0.404,0.5625
Rocket,Rascals,0,1,1,0.404,0.404
Rocket,Royal Delivery,0,1,1,0.404,0.404
Rocket,Royal Giant,0,0,0,0.404,0.5625
Rocket,Rune Giant,0,0,0,0.404,0.5625
Rocket,Suspicious Bush,0,0,0,0.404,0.5625
Rocket,The Log,0,1,1,0.404,0.404
Rocket,Tombstone,0,0,0,0.404,0.5625
Rocket,Vines,0,0,0,0.404,0.5625
Rocket,Witch,0,0,0,0.404,0.5625
Rocket,Wizard,0,0,0,0.404,0.5625
Rocket,X-Bow,0,0,0,0.404,0.5625
Rocket,Zappies,0,0,0,0.404,0.5625
Royal Delivery,Baby Dragon,0,0,0,0.3852,0.5625
Royal Delivery,Barbarian Hut,0,0,0,0.3852,0.5625
Royal Delivery,Berserker,0,0,0,0.3852,0.5625
Royal Delivery,Dart Goblin,1,1,2,0.3852,0.5
Royal Delivery,Electro Spirit,1,2,3,0.3852,0.3898
Royal Delivery,Electro Wizard,0,1,1,0.3852,0.404
Royal Delivery,Elixir Golem,0,0,0,0.3852,0.5625
Royal Delivery,Executioner,0,1,1,0.3852,0.404
Royal Delivery,Fireball,0,2,2,0.3852,0.3958
Royal Delivery,Fisherman,0,0,0,0.3852,0.5625
Royal Delivery,Flying Machine,0,1,1,0.3852,0.404
Royal Delivery,Furnace,1,0,1,0.3852,0.82
Royal Delivery,Giant,0,1,1,0.3852,0.404
Royal Delivery,Giant Snowball,0,0,0,0.3852,0.5625
Royal Delivery,Goblin Barrel,1,0,1,0.3852,0.82
Royal Delivery,Goblin Demolisher,0,0,0,0.3852,0.5625
Royal Delivery,Goblin Drill,0,0,0,0.3852,0.5625
Royal Delivery,Goblin Giant,1,0,1,0.3852,0.82
Royal Delivery,Goblin Hut,0,3,3,0.3852,0.3898
Royal Delivery,Golem,0,0,0,0.3852,0.5625
Royal Delivery,Graveyard,0,2,2,0.3852,0.3958
Royal Delivery,Hunter,0,0,0,0.3852,0.5625
Royal Delivery,Ice Spirit,0,0,0,0.3852,0.5625
Royal Delivery,Ice Wizard,0,0,0,0.3852,0.5625
Royal Delivery,Inferno Tower,0,0,0,0.3852,0.5625
Royal Delivery,Knight,0,1,1,0.3852,0.404
Royal Delivery,Lava Hound,0,0,0,0.3852,0.5625
Royal Delivery,Mega Knight,0,0,0,0.3852,0.5625
Royal Delivery,Mortar,0,0,0,0.3852,0.5625
Royal Delivery,Mother Witch,0,1,1,0.3852,0.404
Royal Delivery,Musketeer,0,1,1,0.3852,0.404
